congressional,demo,table,name,label,value,percentage,concept
11,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,18468,0.0522,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,21547,0.0609,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,19607,0.0554,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,1940,0.0055,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_013,Industry_Male_Information,5520,0.0156,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,19165,0.0542,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,12390,0.035,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,6775,0.0192,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,22923,0.0648,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,13715,0.0388,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,110,3e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,9098,0.0257,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,25484,0.0721,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,11049,0.0312,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,14435,0.0408,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,16789,0.0475,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,3394,0.0096,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,13395,0.0379,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,6630,0.0187,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_028,Industry_Male_Public_Administration,13790,0.039,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_029,Industry_Female,166722,0.4715,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,175,5e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,152,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,23,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_033,Industry_Female_Construction,2012,0.0057,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_034,Industry_Female_Manufacturing,4174,0.0118,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,2230,0.0063,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,16049,0.0454,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,4230,0.012,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,3894,0.011,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,336,0.001,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_040,Industry_Female_Information,3381,0.0096,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,14530,0.0411,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,11719,0.0331,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,2811,0.0079,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,16940,0.0479,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,12532,0.0354,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,138,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,4270,0.0121,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,75885,0.2146,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,28589,0.0808,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,47296,0.1338,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,11593,0.0328,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,2922,0.0083,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,8671,0.0245,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,9158,0.0259,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_055,Industry_Female_Public_Administration,6365,0.018,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Age,B01001,B01001_001,Age,777487,1,SEX BY AGE
12,Age,B01001,B01001_002,Age_Male,372272,0.4788,SEX BY AGE
12,Age,B01001,B01001_003,Age_Male_Under_5_Years,18294,0.0235,SEX BY AGE
12,Age,B01001,B01001_004,Age_Male_5_To_9_Years,11658,0.015,SEX BY AGE
12,Age,B01001,B01001_005,Age_Male_10_To_14_Years,11251,0.0145,SEX BY AGE
12,Age,B01001,B01001_006,Age_Male_15_To_17_Years,6453,0.0083,SEX BY AGE
12,Age,B01001,B01001_007,Age_Male_18_And_19_Years,5778,0.0074,SEX BY AGE
12,Age,B01001,B01001_008,Age_Male_20_Years,2999,0.0039,SEX BY AGE
12,Age,B01001,B01001_009,Age_Male_21_Years,2460,0.0032,SEX BY AGE
12,Age,B01001,B01001_010,Age_Male_22_To_24_Years,16814,0.0216,SEX BY AGE
12,Age,B01001,B01001_011,Age_Male_25_To_29_Years,49061,0.0631,SEX BY AGE
12,Age,B01001,B01001_012,Age_Male_30_To_34_Years,49564,0.0637,SEX BY AGE
12,Age,B01001,B01001_013,Age_Male_35_To_39_Years,35809,0.0461,SEX BY AGE
12,Age,B01001,B01001_014,Age_Male_40_To_44_Years,24813,0.0319,SEX BY AGE
12,Age,B01001,B01001_015,Age_Male_45_To_49_Years,23444,0.0302,SEX BY AGE
12,Age,B01001,B01001_016,Age_Male_50_To_54_Years,21681,0.0279,SEX BY AGE
12,Age,B01001,B01001_017,Age_Male_55_To_59_Years,21290,0.0274,SEX BY AGE
12,Age,B01001,B01001_018,Age_Male_60_And_61_Years,7726,0.0099,SEX BY AGE
12,Age,B01001,B01001_019,Age_Male_62_To_64_Years,10810,0.0139,SEX BY AGE
12,Age,B01001,B01001_020,Age_Male_65_And_66_Years,7296,0.0094,SEX BY AGE
12,Age,B01001,B01001_021,Age_Male_67_To_69_Years,9069,0.0117,SEX BY AGE
12,Age,B01001,B01001_022,Age_Male_70_To_74_Years,12781,0.0164,SEX BY AGE
12,Age,B01001,B01001_023,Age_Male_75_To_79_Years,9646,0.0124,SEX BY AGE
12,Age,B01001,B01001_024,Age_Male_80_To_84_Years,6494,0.0084,SEX BY AGE
12,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,7081,0.0091,SEX BY AGE
12,Age,B01001,B01001_026,Age_Female,405215,0.5212,SEX BY AGE
12,Age,B01001,B01001_027,Age_Female_Under_5_Years,17346,0.0223,SEX BY AGE
12,Age,B01001,B01001_028,Age_Female_5_To_9_Years,12099,0.0156,SEX BY AGE
12,Age,B01001,B01001_029,Age_Female_10_To_14_Years,11006,0.0142,SEX BY AGE
12,Age,B01001,B01001_030,Age_Female_15_To_17_Years,6162,0.0079,SEX BY AGE
12,Age,B01001,B01001_031,Age_Female_18_And_19_Years,8554,0.011,SEX BY AGE
12,Age,B01001,B01001_032,Age_Female_20_Years,4015,0.0052,SEX BY AGE
12,Age,B01001,B01001_033,Age_Female_21_Years,4579,0.0059,SEX BY AGE
12,Age,B01001,B01001_034,Age_Female_22_To_24_Years,19966,0.0257,SEX BY AGE
12,Age,B01001,B01001_035,Age_Female_25_To_29_Years,58462,0.0752,SEX BY AGE
12,Age,B01001,B01001_036,Age_Female_30_To_34_Years,50167,0.0645,SEX BY AGE
12,Age,B01001,B01001_037,Age_Female_35_To_39_Years,33343,0.0429,SEX BY AGE
12,Age,B01001,B01001_038,Age_Female_40_To_44_Years,24513,0.0315,SEX BY AGE
12,Age,B01001,B01001_039,Age_Female_45_To_49_Years,22714,0.0292,SEX BY AGE
12,Age,B01001,B01001_040,Age_Female_50_To_54_Years,21127,0.0272,SEX BY AGE
12,Age,B01001,B01001_041,Age_Female_55_To_59_Years,20140,0.0259,SEX BY AGE
12,Age,B01001,B01001_042,Age_Female_60_And_61_Years,9611,0.0124,SEX BY AGE
12,Age,B01001,B01001_043,Age_Female_62_To_64_Years,11132,0.0143,SEX BY AGE
12,Age,B01001,B01001_044,Age_Female_65_And_66_Years,8211,0.0106,SEX BY AGE
12,Age,B01001,B01001_045,Age_Female_67_To_69_Years,11606,0.0149,SEX BY AGE
12,Age,B01001,B01001_046,Age_Female_70_To_74_Years,17227,0.0222,SEX BY AGE
12,Age,B01001,B01001_047,Age_Female_75_To_79_Years,12830,0.0165,SEX BY AGE
12,Age,B01001,B01001_048,Age_Female_80_To_84_Years,9731,0.0125,SEX BY AGE
12,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,10674,0.0137,SEX BY AGE
12,Median Age,B01002,B01002_001,MedianAge_Age,37.9045197740113,NA,MEDIAN AGE BY SEX
12,Median Age,B01002,B01002_002,MedianAge_Age_Male,38.11638418079096,NA,MEDIAN AGE BY SEX
12,Median Age,B01002,B01002_003,MedianAge_Age_Female,37.728813559322035,NA,MEDIAN AGE BY SEX
12,Total Population,B01003,B01003_001,TotalPopulation,777487,1,TOTAL POPULATION
12,Race,B03002,B03002_001,Race,777487,1,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,654417,0.8417,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,487272,0.6267,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,37610,0.0484,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,892,0.0011,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,106772,0.1373,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,334,4e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,2894,0.0037,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,18643,0.024,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,1672,0.0022,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,16971,0.0218,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,123070,0.1583,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,69464,0.0893,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,6613,0.0085,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,1135,0.0015,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,640,8e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,95,1e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,38413,0.0494,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,6710,0.0086,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,3170,0.0041,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,3540,0.0046,HISPANIC OR LATINO ORIGIN BY RACE
12,Household Type,B11001,B11001_001,HouseholdType,390663,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_002,HouseholdType_Family_Households,153019,0.3917,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,119332,0.3055,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,33687,0.0862,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_005,HouseholdType_Family_Households_Other_Family_Male_Householder_No_Spouse_Present,9323,0.0239,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_006,HouseholdType_Family_Households_Other_Family_Female_Householder_No_Spouse_Present,24364,0.0624,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_007,HouseholdType_Nonfamily_Households,237644,0.6083,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_008,HouseholdType_Nonfamily_Households_Householder_Living_Alone,181619,0.4649,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,56025,0.1434,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Marital Status,B12001,B12001_001,MaritalStatus,695833,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_002,MaritalStatus_Male,331069,0.4758,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,164760,0.2368,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,139762,0.2009,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,124774,0.1793,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,14988,0.0215,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,3931,0.0056,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,11057,0.0159,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,6981,0.01,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,19566,0.0281,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_011,MaritalStatus_Female,364764,0.5242,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,175569,0.2523,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,134729,0.1936,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,119221,0.1713,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,15508,0.0223,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,6206,0.0089,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,9302,0.0134,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_018,MaritalStatus_Female_Widowed,23548,0.0338,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_019,MaritalStatus_Female_Divorced,30918,0.0444,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
