stateSenate,demo,table,name,label,value,percentage,concept
12,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,1826,0.0102,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,78,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_040,Industry_Female_Information,3802,0.0212,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,6262,0.0349,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,4590,0.0256,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,1672,0.0093,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,13488,0.0753,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,9136,0.051,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,172,0.001,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,4180,0.0233,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,24363,0.1359,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,9050,0.0505,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,15313,0.0854,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,10021,0.0559,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,2675,0.0149,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,7346,0.041,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,6466,0.0361,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Industry,C24030,C24030_055,Industry_Female_Public_Administration,2114,0.0118,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
13,Age,B01001,B01001_001,Age,309619,1,SEX BY AGE
13,Age,B01001,B01001_002,Age_Male,157688,0.5093,SEX BY AGE
13,Age,B01001,B01001_003,Age_Male_Under_5_Years,10874,0.0351,SEX BY AGE
13,Age,B01001,B01001_004,Age_Male_5_To_9_Years,8837,0.0285,SEX BY AGE
13,Age,B01001,B01001_005,Age_Male_10_To_14_Years,9716,0.0314,SEX BY AGE
13,Age,B01001,B01001_006,Age_Male_15_To_17_Years,5523,0.0178,SEX BY AGE
13,Age,B01001,B01001_007,Age_Male_18_And_19_Years,3407,0.011,SEX BY AGE
13,Age,B01001,B01001_008,Age_Male_20_Years,2243,0.0072,SEX BY AGE
13,Age,B01001,B01001_009,Age_Male_21_Years,1528,0.0049,SEX BY AGE
13,Age,B01001,B01001_010,Age_Male_22_To_24_Years,5886,0.019,SEX BY AGE
13,Age,B01001,B01001_011,Age_Male_25_To_29_Years,13520,0.0437,SEX BY AGE
13,Age,B01001,B01001_012,Age_Male_30_To_34_Years,14917,0.0482,SEX BY AGE
13,Age,B01001,B01001_013,Age_Male_35_To_39_Years,13605,0.0439,SEX BY AGE
13,Age,B01001,B01001_014,Age_Male_40_To_44_Years,13092,0.0423,SEX BY AGE
13,Age,B01001,B01001_015,Age_Male_45_To_49_Years,11628,0.0376,SEX BY AGE
13,Age,B01001,B01001_016,Age_Male_50_To_54_Years,10020,0.0324,SEX BY AGE
13,Age,B01001,B01001_017,Age_Male_55_To_59_Years,9203,0.0297,SEX BY AGE
13,Age,B01001,B01001_018,Age_Male_60_And_61_Years,3024,0.0098,SEX BY AGE
13,Age,B01001,B01001_019,Age_Male_62_To_64_Years,4377,0.0141,SEX BY AGE
13,Age,B01001,B01001_020,Age_Male_65_And_66_Years,2656,0.0086,SEX BY AGE
13,Age,B01001,B01001_021,Age_Male_67_To_69_Years,3203,0.0103,SEX BY AGE
13,Age,B01001,B01001_022,Age_Male_70_To_74_Years,3784,0.0122,SEX BY AGE
13,Age,B01001,B01001_023,Age_Male_75_To_79_Years,3210,0.0104,SEX BY AGE
13,Age,B01001,B01001_024,Age_Male_80_To_84_Years,1919,0.0062,SEX BY AGE
13,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,1516,0.0049,SEX BY AGE
13,Age,B01001,B01001_026,Age_Female,151931,0.4907,SEX BY AGE
13,Age,B01001,B01001_027,Age_Female_Under_5_Years,10510,0.0339,SEX BY AGE
13,Age,B01001,B01001_028,Age_Female_5_To_9_Years,8815,0.0285,SEX BY AGE
13,Age,B01001,B01001_029,Age_Female_10_To_14_Years,9153,0.0296,SEX BY AGE
13,Age,B01001,B01001_030,Age_Female_15_To_17_Years,4621,0.0149,SEX BY AGE
13,Age,B01001,B01001_031,Age_Female_18_And_19_Years,2525,0.0082,SEX BY AGE
13,Age,B01001,B01001_032,Age_Female_20_Years,1615,0.0052,SEX BY AGE
13,Age,B01001,B01001_033,Age_Female_21_Years,1704,0.0055,SEX BY AGE
13,Age,B01001,B01001_034,Age_Female_22_To_24_Years,5777,0.0187,SEX BY AGE
13,Age,B01001,B01001_035,Age_Female_25_To_29_Years,12088,0.039,SEX BY AGE
13,Age,B01001,B01001_036,Age_Female_30_To_34_Years,12373,0.04,SEX BY AGE
13,Age,B01001,B01001_037,Age_Female_35_To_39_Years,12280,0.0397,SEX BY AGE
13,Age,B01001,B01001_038,Age_Female_40_To_44_Years,10785,0.0348,SEX BY AGE
13,Age,B01001,B01001_039,Age_Female_45_To_49_Years,9794,0.0316,SEX BY AGE
13,Age,B01001,B01001_040,Age_Female_50_To_54_Years,9346,0.0302,SEX BY AGE
13,Age,B01001,B01001_041,Age_Female_55_To_59_Years,8848,0.0286,SEX BY AGE
13,Age,B01001,B01001_042,Age_Female_60_And_61_Years,3941,0.0127,SEX BY AGE
13,Age,B01001,B01001_043,Age_Female_62_To_64_Years,4304,0.0139,SEX BY AGE
13,Age,B01001,B01001_044,Age_Female_65_And_66_Years,2674,0.0086,SEX BY AGE
13,Age,B01001,B01001_045,Age_Female_67_To_69_Years,4218,0.0136,SEX BY AGE
13,Age,B01001,B01001_046,Age_Female_70_To_74_Years,5936,0.0192,SEX BY AGE
13,Age,B01001,B01001_047,Age_Female_75_To_79_Years,3857,0.0125,SEX BY AGE
13,Age,B01001,B01001_048,Age_Female_80_To_84_Years,3089,0.01,SEX BY AGE
13,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,3678,0.0119,SEX BY AGE
13,Median Age,B01002,B01002_001,MedianAge_Age,37.01911764705882,NA,MEDIAN AGE BY SEX
13,Median Age,B01002,B01002_002,MedianAge_Age_Male,35.975,NA,MEDIAN AGE BY SEX
13,Median Age,B01002,B01002_003,MedianAge_Age_Female,38.11764705882353,NA,MEDIAN AGE BY SEX
13,Total Population,B01003,B01003_001,TotalPopulation,309619,1,TOTAL POPULATION
13,Race,B03002,B03002_001,Race,309619,1,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,123033,0.3974,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,40823,0.1318,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,16831,0.0544,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,343,0.0011,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,60022,0.1939,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,6,0,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,1023,0.0033,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,3985,0.0129,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,786,0.0025,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,3199,0.0103,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,186586,0.6026,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,83613,0.2701,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,3762,0.0122,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,1649,0.0053,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,1059,0.0034,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,92,3e-4,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,90821,0.2933,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,5590,0.0181,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,3000,0.0097,HISPANIC OR LATINO ORIGIN BY RACE
13,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,2590,0.0084,HISPANIC OR LATINO ORIGIN BY RACE
13,Household Type,B11001,B11001_001,HouseholdType,96890,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_002,HouseholdType_Family_Households,66976,0.6913,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,41858,0.432,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,25118,0.2592,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_005,HouseholdType_Family_Households_Other_Family_Male_Householder_No_Spouse_Present,8462,0.0873,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_006,HouseholdType_Family_Households_Other_Family_Female_Householder_No_Spouse_Present,16656,0.1719,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_007,HouseholdType_Nonfamily_Households,29914,0.3087,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_008,HouseholdType_Nonfamily_Households_Householder_Living_Alone,22614,0.2334,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,7300,0.0753,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
13,Marital Status,B12001,B12001_001,MaritalStatus,251714,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_002,MaritalStatus_Male,128261,0.5096,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,58569,0.2327,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,59790,0.2375,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,46536,0.1849,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,13254,0.0527,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,3280,0.013,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,9974,0.0396,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,2652,0.0105,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,7250,0.0288,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_011,MaritalStatus_Female,123453,0.4904,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,45919,0.1824,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,55932,0.2222,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,43854,0.1742,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,12078,0.048,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,4257,0.0169,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,7821,0.0311,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_018,MaritalStatus_Female_Widowed,10035,0.0399,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Marital Status,B12001,B12001_019,MaritalStatus_Female_Divorced,11567,0.046,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
13,Education,B15003,B15003_001,Education,216885,1,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_002,Education_No_Schooling_Completed,9501,0.0438,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_003,Education_Nursery_School,75,3e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_004,Education_Kindergarten,143,7e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_005,Education_1st_Grade,543,0.0025,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_006,Education_2nd_Grade,795,0.0037,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_007,Education_3rd_Grade,1720,0.0079,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_008,Education_4th_Grade,1259,0.0058,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_009,Education_5th_Grade,4254,0.0196,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_010,Education_6th_Grade,12483,0.0576,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_011,Education_7th_Grade,1872,0.0086,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_012,Education_8th_Grade,6466,0.0298,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_013,Education_9th_Grade,3572,0.0165,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_014,Education_10th_Grade,4643,0.0214,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_015,Education_11th_Grade,3624,0.0167,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_016,Education_12th_Grade_No_Diploma,6866,0.0317,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_017,Education_Regular_High_School_Diploma,65416,0.3016,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_018,Education_Ged_Or_Alternative_Credential,5728,0.0264,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_019,Education_Some_College_Less_Than_1_Year,5765,0.0266,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_020,Education_Some_College_1_Or_More_Years_No_Degree,19150,0.0883,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_021,Education_Associates_Degree,14500,0.0669,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_022,Education_Bachelors_Degree,32875,0.1516,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_023,Education_Masters_Degree,12067,0.0556,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_024,Education_Professional_School_Degree,2400,0.0111,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Education,B15003,B15003_025,Education_Doctorate_Degree,1168,0.0054,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
13,Language,B16001,B16001_001,Language,302386,1,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_002,Language_Speak_Only_English,56393,0.1865,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_003,Language_Spanish_Or_Spanish_Creole,168677,0.5578,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_004,Language_Spanish_Or_Spanish_Creole_Speak_English_Very_Well,68855,0.2277,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_005,Language_Spanish_Or_Spanish_Creole_Speak_English_Less_Than_Very_Well,99822,0.3301,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_006,Language_French_Incl._Patois_Cajun,1957,0.0065,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_007,Language_French_Incl._Patois_Cajun_Speak_English_Very_Well,1379,0.0046,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_008,Language_French_Incl._Patois_Cajun_Speak_English_Less_Than_Very_Well,578,0.0019,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_009,Language_French_Creole,1259,0.0042,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_010,Language_French_Creole_Speak_English_Very_Well,870,0.0029,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_011,Language_French_Creole_Speak_English_Less_Than_Very_Well,389,0.0013,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_012,Language_Italian,1475,0.0049,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
13,Language,B16001,B16001_013,Language_Italian_Speak_English_Very_Well,949,0.0031,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
