council,demo,table,name,label,value,percentage,concept
11,Industry,C24030,C24030_029,Industry_Female,35297,0.4778,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,16,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,16,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_033,Industry_Female_Construction,241,0.0033,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_034,Industry_Female_Manufacturing,938,0.0127,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,347,0.0047,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,2912,0.0394,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,668,0.009,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,668,0.009,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_040,Industry_Female_Information,630,0.0085,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,2321,0.0314,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,1752,0.0237,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,569,0.0077,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,3649,0.0494,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,2192,0.0297,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,54,7e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,1403,0.019,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,17221,0.2331,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,5613,0.076,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,11608,0.1571,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,2762,0.0374,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,777,0.0105,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,1985,0.0269,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,2551,0.0345,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
11,Industry,C24030,C24030_055,Industry_Female_Public_Administration,1041,0.0141,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
12,Age,B01001,B01001_001,Age,182164,1,SEX BY AGE
12,Age,B01001,B01001_002,Age_Male,81222,0.4459,SEX BY AGE
12,Age,B01001,B01001_003,Age_Male_Under_5_Years,5147,0.0283,SEX BY AGE
12,Age,B01001,B01001_004,Age_Male_5_To_9_Years,5019,0.0276,SEX BY AGE
12,Age,B01001,B01001_005,Age_Male_10_To_14_Years,5974,0.0328,SEX BY AGE
12,Age,B01001,B01001_006,Age_Male_15_To_17_Years,3300,0.0181,SEX BY AGE
12,Age,B01001,B01001_007,Age_Male_18_And_19_Years,2231,0.0122,SEX BY AGE
12,Age,B01001,B01001_008,Age_Male_20_Years,1004,0.0055,SEX BY AGE
12,Age,B01001,B01001_009,Age_Male_21_Years,1133,0.0062,SEX BY AGE
12,Age,B01001,B01001_010,Age_Male_22_To_24_Years,4572,0.0251,SEX BY AGE
12,Age,B01001,B01001_011,Age_Male_25_To_29_Years,6232,0.0342,SEX BY AGE
12,Age,B01001,B01001_012,Age_Male_30_To_34_Years,4092,0.0225,SEX BY AGE
12,Age,B01001,B01001_013,Age_Male_35_To_39_Years,4897,0.0269,SEX BY AGE
12,Age,B01001,B01001_014,Age_Male_40_To_44_Years,5615,0.0308,SEX BY AGE
12,Age,B01001,B01001_015,Age_Male_45_To_49_Years,4618,0.0254,SEX BY AGE
12,Age,B01001,B01001_016,Age_Male_50_To_54_Years,5536,0.0304,SEX BY AGE
12,Age,B01001,B01001_017,Age_Male_55_To_59_Years,5052,0.0277,SEX BY AGE
12,Age,B01001,B01001_018,Age_Male_60_And_61_Years,1951,0.0107,SEX BY AGE
12,Age,B01001,B01001_019,Age_Male_62_To_64_Years,3041,0.0167,SEX BY AGE
12,Age,B01001,B01001_020,Age_Male_65_And_66_Years,1724,0.0095,SEX BY AGE
12,Age,B01001,B01001_021,Age_Male_67_To_69_Years,2467,0.0135,SEX BY AGE
12,Age,B01001,B01001_022,Age_Male_70_To_74_Years,3071,0.0169,SEX BY AGE
12,Age,B01001,B01001_023,Age_Male_75_To_79_Years,2013,0.0111,SEX BY AGE
12,Age,B01001,B01001_024,Age_Male_80_To_84_Years,1429,0.0078,SEX BY AGE
12,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,1104,0.0061,SEX BY AGE
12,Age,B01001,B01001_026,Age_Female,100942,0.5541,SEX BY AGE
12,Age,B01001,B01001_027,Age_Female_Under_5_Years,5721,0.0314,SEX BY AGE
12,Age,B01001,B01001_028,Age_Female_5_To_9_Years,4672,0.0256,SEX BY AGE
12,Age,B01001,B01001_029,Age_Female_10_To_14_Years,5684,0.0312,SEX BY AGE
12,Age,B01001,B01001_030,Age_Female_15_To_17_Years,3511,0.0193,SEX BY AGE
12,Age,B01001,B01001_031,Age_Female_18_And_19_Years,2173,0.0119,SEX BY AGE
12,Age,B01001,B01001_032,Age_Female_20_Years,1133,0.0062,SEX BY AGE
12,Age,B01001,B01001_033,Age_Female_21_Years,1466,0.008,SEX BY AGE
12,Age,B01001,B01001_034,Age_Female_22_To_24_Years,4327,0.0238,SEX BY AGE
12,Age,B01001,B01001_035,Age_Female_25_To_29_Years,7790,0.0428,SEX BY AGE
12,Age,B01001,B01001_036,Age_Female_30_To_34_Years,6126,0.0336,SEX BY AGE
12,Age,B01001,B01001_037,Age_Female_35_To_39_Years,6512,0.0357,SEX BY AGE
12,Age,B01001,B01001_038,Age_Female_40_To_44_Years,5960,0.0327,SEX BY AGE
12,Age,B01001,B01001_039,Age_Female_45_To_49_Years,6844,0.0376,SEX BY AGE
12,Age,B01001,B01001_040,Age_Female_50_To_54_Years,6735,0.037,SEX BY AGE
12,Age,B01001,B01001_041,Age_Female_55_To_59_Years,6859,0.0377,SEX BY AGE
12,Age,B01001,B01001_042,Age_Female_60_And_61_Years,2581,0.0142,SEX BY AGE
12,Age,B01001,B01001_043,Age_Female_62_To_64_Years,4245,0.0233,SEX BY AGE
12,Age,B01001,B01001_044,Age_Female_65_And_66_Years,1963,0.0108,SEX BY AGE
12,Age,B01001,B01001_045,Age_Female_67_To_69_Years,3628,0.0199,SEX BY AGE
12,Age,B01001,B01001_046,Age_Female_70_To_74_Years,4141,0.0227,SEX BY AGE
12,Age,B01001,B01001_047,Age_Female_75_To_79_Years,3660,0.0201,SEX BY AGE
12,Age,B01001,B01001_048,Age_Female_80_To_84_Years,2411,0.0132,SEX BY AGE
12,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,2800,0.0154,SEX BY AGE
12,Median Age,B01002,B01002_001,MedianAge_Age,37.9875,NA,MEDIAN AGE BY SEX
12,Median Age,B01002,B01002_002,MedianAge_Age_Male,35.165,NA,MEDIAN AGE BY SEX
12,Median Age,B01002,B01002_003,MedianAge_Age_Female,39.8975,NA,MEDIAN AGE BY SEX
12,Total Population,B01003,B01003_001,TotalPopulation,182164,1,TOTAL POPULATION
12,Race,B03002,B03002_001,Race,182164,1,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,133660,0.7337,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,6333,0.0348,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,118080,0.6482,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,579,0.0032,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,4484,0.0246,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,37,2e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,1786,0.0098,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,2361,0.013,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,490,0.0027,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,1871,0.0103,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,48504,0.2663,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,13987,0.0768,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,8311,0.0456,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,1218,0.0067,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,73,4e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,15,1e-4,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,20813,0.1143,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,4087,0.0224,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,2599,0.0143,HISPANIC OR LATINO ORIGIN BY RACE
12,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,1488,0.0082,HISPANIC OR LATINO ORIGIN BY RACE
12,Household Type,B11001,B11001_001,HouseholdType,64178,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_002,HouseholdType_Family_Households,41988,0.6542,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,18424,0.2871,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,23564,0.3672,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_005,HouseholdType_Family_Households_Other_Family_Male_Householder_No_Spouse_Present,4896,0.0763,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_006,HouseholdType_Family_Households_Other_Family_Female_Householder_No_Spouse_Present,18668,0.2909,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_007,HouseholdType_Nonfamily_Households,22190,0.3458,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_008,HouseholdType_Nonfamily_Households_Householder_Living_Alone,20251,0.3155,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,1939,0.0302,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
12,Marital Status,B12001,B12001_001,MaritalStatus,149947,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_002,MaritalStatus_Male,65082,0.434,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,30337,0.2023,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,27205,0.1814,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,19918,0.1328,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,7287,0.0486,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,2936,0.0196,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,4351,0.029,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,2246,0.015,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,5294,0.0353,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_011,MaritalStatus_Female,84865,0.566,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,38584,0.2573,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,28129,0.1876,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,18850,0.1257,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,9279,0.0619,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,4156,0.0277,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,5123,0.0342,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_018,MaritalStatus_Female_Widowed,8255,0.0551,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Marital Status,B12001,B12001_019,MaritalStatus_Female_Divorced,9897,0.066,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
12,Education,B15003,B15003_001,Education,125097,1,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_002,Education_No_Schooling_Completed,2822,0.0226,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_003,Education_Nursery_School,59,5e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_004,Education_Kindergarten,50,4e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_005,Education_1st_Grade,155,0.0012,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_006,Education_2nd_Grade,181,0.0014,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_007,Education_3rd_Grade,392,0.0031,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_008,Education_4th_Grade,305,0.0024,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_009,Education_5th_Grade,756,0.006,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_010,Education_6th_Grade,1920,0.0153,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_011,Education_7th_Grade,696,0.0056,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_012,Education_8th_Grade,2545,0.0203,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_013,Education_9th_Grade,3191,0.0255,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_014,Education_10th_Grade,2630,0.021,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_015,Education_11th_Grade,3802,0.0304,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_016,Education_12th_Grade_No_Diploma,4671,0.0373,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_017,Education_Regular_High_School_Diploma,30280,0.2421,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_018,Education_Ged_Or_Alternative_Credential,6409,0.0512,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_019,Education_Some_College_Less_Than_1_Year,5966,0.0477,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_020,Education_Some_College_1_Or_More_Years_No_Degree,16854,0.1347,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_021,Education_Associates_Degree,11932,0.0954,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_022,Education_Bachelors_Degree,19363,0.1548,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_023,Education_Masters_Degree,8329,0.0666,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_024,Education_Professional_School_Degree,1078,0.0086,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Education,B15003,B15003_025,Education_Doctorate_Degree,711,0.0057,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
12,Language,B16001,B16001_001,Language,166687,1,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
12,Language,B16001,B16001_002,Language_Speak_Only_English,116409,0.6984,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
12,Language,B16001,B16001_003,Language_Spanish_Or_Spanish_Creole,34656,0.2079,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
12,Language,B16001,B16001_004,Language_Spanish_Or_Spanish_Creole_Speak_English_Very_Well,22755,0.1365,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
