borough,demo,table,name,label,value,percentage,concept
Brooklyn,Age,B01001,B01001_036,Age_Female_30_To_34_Years,118076,0.0456,SEX BY AGE
Brooklyn,Age,B01001,B01001_037,Age_Female_35_To_39_Years,99099,0.0383,SEX BY AGE
Brooklyn,Age,B01001,B01001_038,Age_Female_40_To_44_Years,87669,0.0338,SEX BY AGE
Brooklyn,Age,B01001,B01001_039,Age_Female_45_To_49_Years,82797,0.032,SEX BY AGE
Brooklyn,Age,B01001,B01001_040,Age_Female_50_To_54_Years,81490,0.0315,SEX BY AGE
Brooklyn,Age,B01001,B01001_041,Age_Female_55_To_59_Years,79109,0.0305,SEX BY AGE
Brooklyn,Age,B01001,B01001_042,Age_Female_60_And_61_Years,33574,0.013,SEX BY AGE
Brooklyn,Age,B01001,B01001_043,Age_Female_62_To_64_Years,44864,0.0173,SEX BY AGE
Brooklyn,Age,B01001,B01001_044,Age_Female_65_And_66_Years,28529,0.011,SEX BY AGE
Brooklyn,Age,B01001,B01001_045,Age_Female_67_To_69_Years,37300,0.0144,SEX BY AGE
Brooklyn,Age,B01001,B01001_046,Age_Female_70_To_74_Years,46862,0.0181,SEX BY AGE
Brooklyn,Age,B01001,B01001_047,Age_Female_75_To_79_Years,36990,0.0143,SEX BY AGE
Brooklyn,Age,B01001,B01001_048,Age_Female_80_To_84_Years,27514,0.0106,SEX BY AGE
Brooklyn,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,31483,0.0122,SEX BY AGE
Brooklyn,Median Age,B01002,B01002_001,MedianAge_Age,36.378933333333336,NA,MEDIAN AGE BY SEX
Brooklyn,Median Age,B01002,B01002_002,MedianAge_Age_Male,34.77703604806408,NA,MEDIAN AGE BY SEX
Brooklyn,Median Age,B01002,B01002_003,MedianAge_Age_Female,37.9022696929239,NA,MEDIAN AGE BY SEX
Brooklyn,Total Population,B01003,B01003_001,TotalPopulation,2589974,1,TOTAL POPULATION
Brooklyn,Race,B03002,B03002_001,Race,2589974,1,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,2096742,0.8096,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,942865,0.364,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,776274,0.2997,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,3528,0.0014,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,305094,0.1178,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,939,4e-4,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,11571,0.0045,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,56471,0.0218,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,4396,0.0017,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,52075,0.0201,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,493232,0.1904,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,189561,0.0732,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,57409,0.0222,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,5076,0.002,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,1987,8e-4,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,293,1e-4,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,213591,0.0825,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,25315,0.0098,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,12283,0.0047,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,13032,0.005,HISPANIC OR LATINO ORIGIN BY RACE
Brooklyn,Household Type,B11001,B11001_001,HouseholdType,958567,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_002,HouseholdType_Family_Households,589006,0.6145,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,364179,0.3799,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,224827,0.2345,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_005,HouseholdType_Family_Households_Other_Family_Male_Householder_No_Spouse_Present,53394,0.0557,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_006,HouseholdType_Family_Households_Other_Family_Female_Householder_No_Spouse_Present,171433,0.1788,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_007,HouseholdType_Nonfamily_Households,369561,0.3855,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_008,HouseholdType_Nonfamily_Households_Householder_Living_Alone,278928,0.291,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,90633,0.0946,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
Brooklyn,Marital Status,B12001,B12001_001,MaritalStatus,2083672,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_002,MaritalStatus_Male,967861,0.4645,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,441447,0.2119,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,454572,0.2182,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,388764,0.1866,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,65808,0.0316,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,20579,0.0099,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,45229,0.0217,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,20514,0.0098,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,51328,0.0246,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_011,MaritalStatus_Female,1115811,0.5355,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,467298,0.2243,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,463195,0.2223,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,375314,0.1801,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,87881,0.0422,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,40160,0.0193,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,47721,0.0229,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_018,MaritalStatus_Female_Widowed,90015,0.0432,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Marital Status,B12001,B12001_019,MaritalStatus_Female_Divorced,95303,0.0457,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
Brooklyn,Education,B15003,B15003_001,Education,1780247,1,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_002,Education_No_Schooling_Completed,48478,0.0272,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_003,Education_Nursery_School,569,3e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_004,Education_Kindergarten,810,5e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_005,Education_1st_Grade,1715,0.001,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_006,Education_2nd_Grade,3566,0.002,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_007,Education_3rd_Grade,8033,0.0045,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_008,Education_4th_Grade,6531,0.0037,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_009,Education_5th_Grade,15248,0.0086,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_010,Education_6th_Grade,31400,0.0176,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_011,Education_7th_Grade,11480,0.0064,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_012,Education_8th_Grade,29537,0.0166,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_013,Education_9th_Grade,35927,0.0202,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_014,Education_10th_Grade,28617,0.0161,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_015,Education_11th_Grade,35210,0.0198,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_016,Education_12th_Grade_No_Diploma,56494,0.0317,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_017,Education_Regular_High_School_Diploma,389024,0.2185,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_018,Education_Ged_Or_Alternative_Credential,69167,0.0389,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_019,Education_Some_College_Less_Than_1_Year,57513,0.0323,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_020,Education_Some_College_1_Or_More_Years_No_Degree,175554,0.0986,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_021,Education_Associates_Degree,107929,0.0606,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_022,Education_Bachelors_Degree,400194,0.2248,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_023,Education_Masters_Degree,199799,0.1122,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_024,Education_Professional_School_Degree,47486,0.0267,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Education,B15003,B15003_025,Education_Doctorate_Degree,19966,0.0112,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
Brooklyn,Language,B16001,B16001_001,Language,2401850,1,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_002,Language_Speak_Only_English,1283679,0.5345,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_003,Language_Spanish_Or_Spanish_Creole,399247,0.1662,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_004,Language_Spanish_Or_Spanish_Creole_Speak_English_Very_Well,218964,0.0912,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_005,Language_Spanish_Or_Spanish_Creole_Speak_English_Less_Than_Very_Well,180283,0.0751,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_006,Language_French_Incl._Patois_Cajun,20800,0.0087,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_007,Language_French_Incl._Patois_Cajun_Speak_English_Very_Well,14671,0.0061,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_008,Language_French_Incl._Patois_Cajun_Speak_English_Less_Than_Very_Well,6129,0.0026,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_009,Language_French_Creole,73844,0.0307,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_010,Language_French_Creole_Speak_English_Very_Well,37227,0.0155,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_011,Language_French_Creole_Speak_English_Less_Than_Very_Well,36617,0.0152,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_012,Language_Italian,23890,0.0099,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_013,Language_Italian_Speak_English_Very_Well,14030,0.0058,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_014,Language_Italian_Speak_English_Less_Than_Very_Well,9860,0.0041,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_015,Language_Portuguese_Or_Portuguese_Creole,2433,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_016,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Very_Well,1808,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_017,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Less_Than_Very_Well,625,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_018,Language_German,4296,0.0018,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_019,Language_German_Speak_English_Very_Well,3820,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_020,Language_German_Speak_English_Less_Than_Very_Well,476,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_021,Language_Yiddish,84155,0.035,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_022,Language_Yiddish_Speak_English_Very_Well,55805,0.0232,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_023,Language_Yiddish_Speak_English_Less_Than_Very_Well,28350,0.0118,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_024,Language_Other_West_Germanic_Languages,1542,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_025,Language_Other_West_Germanic_Languages_Speak_English_Very_Well,1272,5e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_026,Language_Other_West_Germanic_Languages_Speak_English_Less_Than_Very_Well,270,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_027,Language_Scandinavian_Languages,1703,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_028,Language_Scandinavian_Languages_Speak_English_Very_Well,1513,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_029,Language_Scandinavian_Languages_Speak_English_Less_Than_Very_Well,190,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_030,Language_Greek,7842,0.0033,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_031,Language_Greek_Speak_English_Very_Well,5406,0.0023,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_032,Language_Greek_Speak_English_Less_Than_Very_Well,2436,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_033,Language_Russian,128108,0.0533,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_034,Language_Russian_Speak_English_Very_Well,43760,0.0182,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_035,Language_Russian_Speak_English_Less_Than_Very_Well,84348,0.0351,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_036,Language_Polish,20245,0.0084,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_037,Language_Polish_Speak_English_Very_Well,8500,0.0035,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_038,Language_Polish_Speak_English_Less_Than_Very_Well,11745,0.0049,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_039,Language_Serbo_Croatian,2749,0.0011,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_040,Language_Serbo_Croatian_Speak_English_Very_Well,1636,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_041,Language_Serbo_Croatian_Speak_English_Less_Than_Very_Well,1113,5e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_042,Language_Other_Slavic_Languages,7330,0.0031,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_043,Language_Other_Slavic_Languages_Speak_English_Very_Well,2559,0.0011,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_044,Language_Other_Slavic_Languages_Speak_English_Less_Than_Very_Well,4771,0.002,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_045,Language_Armenian,635,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_046,Language_Armenian_Speak_English_Very_Well,160,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
Brooklyn,Language,B16001,B16001_047,Language_Armenian_Speak_English_Less_Than_Very_Well,475,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
